Name,Address,Phone,Website,Email,All Emails,Google Maps,Rating,Reviews,City
"Seasell Auto","209 Old Eastwood Rd, Wilmington, NC 28403, USA","(910) 399-2995","http://seasellauto.com/","","","https://maps.google.com/?cid=16745738137305506287",4.6,1581,"Wilmington, NC"
"Lee Kia of Greenville","615 Greenville Blvd SW, Greenville, NC 27834, USA","(252) 590-4294","http://www.leekiaofgreenville.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","","","https://maps.google.com/?cid=8106616939179064082",4.6,1485,"Greenville, NC"
"Flow Volkswagen of Durham","3823 Durham-Chapel Hill Blvd, Durham, NC 27707, USA","(919) 493-7411","https://www.flowvolkswagendurham.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","sales@flowvolkswagenofdurham.edealerhub.com","sales@flowvolkswagenofdurham.edealerhub.com","https://maps.google.com/?cid=5208019866095546182",4.6,1458,"Chapel Hill, NC"
"Crossroads Ford of Fuquay-Varina - Service Department","3217 N Main St, Fuquay-Varina, NC 27526, USA","(919) 557-3370","https://www.crossroadsfordfuquayvarina.com/ford-service.html?utm_source=google&utm_medium=gbp","","","https://maps.google.com/?cid=12524985082446230761",4.6,1299,"Fuquay-Varina, NC"
"Griffin Buick GMC","2500 W Roosevelt Blvd, Monroe, NC 28110, USA","(704) 289-3135","https://www.griffinmonroe.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","","","https://maps.google.com/?cid=1496581982441796389",4.6,1296,"Monroe, NC"
"Car By U","6353 E Independence Blvd, Charlotte, NC 28212, USA","(980) 227-2983","http://carbyu.com/","","","https://maps.google.com/?cid=10919162953725335502",4.6,1263,"Charlotte, NC"
"Volvo Cars of Cary","1375 NW Maynard Rd, Cary, NC 27513, USA","(919) 238-2140","https://www.volvocarsofcary.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_id=honestdigital","sales@volvocarsofcary.com","sales@volvocarsofcary.com","https://maps.google.com/?cid=12589314258402828986",4.6,1259,"Morrisville, NC"
"Capital Motors","2757 Capital Blvd, Raleigh, NC 27604, USA","(919) 875-8080","http://www.mycapitalmotorsnc.com/","","","https://maps.google.com/?cid=9193807070954970352",4.6,1218,"Raleigh, NC"
"Genesis of Charlotte","2500 Crownpoint Executive Dr, Charlotte, NC 28227, USA","(704) 368-0704","https://www.genesisofcharlotte.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-main","contactus@genesisofcharlotte.com","contactus@genesisofcharlotte.com","https://maps.google.com/?cid=9894810078547294373",4.6,1211,"Matthews, NC"
"Leith Acura of Cary","900 Autopark Blvd, Cary, NC 27511, USA","(919) 460-8200","https://www.leithacuracary.com/?utm_source=gmb&utm_medium=organic&utm_campaign=google_my_business","","","https://maps.google.com/?cid=7688955795900840524",4.6,1129,"Cary, NC"
"Cella Ford Inc.","3210 Dr. M.L.K. Jr Blvd, New Bern, NC 28562, USA","(252) 638-4011","https://www.cellaford.com/?utm_source=gmb&utm_medium=organic&utm_campaign=website-button","","","https://maps.google.com/?cid=18035821159926906670",4.6,1119,"New Bern, NC"
"Kia of New Bern","1715 US-70, New Bern, NC 28560, USA","(252) 633-6161","https://www.kiaofnewbern.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business","","","https://maps.google.com/?cid=12103971013925582160",4.6,1031,"New Bern, NC"
"Sport Durst Volkswagen","3501 McLain St, Goldsboro, NC 27534, USA","(919) 351-6684","https://www.sportdurstvw.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","leads@sportdurstgoldsboro.com","leads@sportdurstgoldsboro.com","https://maps.google.com/?cid=5281834121098913510",4.6,992,"Goldsboro, NC"
"Ride Now Motors","13134 Albemarle Rd, Mint Hill, NC 28227, USA","(704) 545-1213","http://www.ridenowmotors.com/","","","https://maps.google.com/?cid=6617174832021221485",4.6,951,"Mint Hill, NC"
"RUSH AUTO SALES,INC","2318 Maple Ave, Burlington, NC 27215, USA","(336) 390-4960","http://www.rushautosalesinc.com/","","","https://maps.google.com/?cid=10521696343653921781",4.6,913,"Burlington, NC"
"Tim Marburger Chevrolet","1520 S Cannon Blvd, Kannapolis, NC 28083, USA","(704) 680-6911","https://www.timmarburgerchevy.com/","aspringer@marburgerauto.com","aspringer@marburgerauto.com","https://maps.google.com/?cid=18189370203901601741",4.6,892,"Kannapolis, NC"
"Oak City Motors Discount Car Center","1401 Mechanical Blvd, Garner, NC 27529, USA","(984) 269-5224","http://oakcitymotors.com/","","","https://maps.google.com/?cid=16727902225030910892",4.6,821,"Raleigh, NC"
"NORTH HILLS MOTORS OF RALEIGH INC","5108 Western Blvd, Raleigh, NC 27606, USA","(919) 834-4444","http://www.northhillsmotors.com/","","","https://maps.google.com/?cid=7156821594776010949",4.6,797,"Raleigh, NC"
"Riverside Nissan of New Bern","3315 US-70 E, New Bern, NC 28560, USA","(877) 331-4290","https://www.riversidenissannewbern.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business","leads@riversidenissannewbern.com","leads@riversidenissannewbern.com","https://maps.google.com/?cid=5440491853724386385",4.6,788,"New Bern, NC"
"McAdenville Motors","5347 Wilkinson Blvd, Gastonia, NC 28056, USA","(704) 824-7433","http://mcadenvillemotors.com/","","","https://maps.google.com/?cid=12357359999652871369",4.6,782,"Gastonia, NC"
"Hyundai of New Bern","2910 US-70, New Bern, NC 28560, USA","(252) 637-0007","https://www.hyundaiofnewbern.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness","sales@hyundaiofnewbern.com","sales@hyundaiofnewbern.com","https://maps.google.com/?cid=5162297712426805872",4.6,772,"New Bern, NC"
"David Westcott Buick GMC","2410 S Church St, Burlington, NC 27215, USA","(336) 228-0141","https://www.davidwestcott.com/","gw@davidwestcott.com","gw@davidwestcott.com","https://maps.google.com/?cid=9423706916123717889",4.6,733,"Burlington, NC"
"Mazda of Gastonia","4811 Wilkinson Blvd, Gastonia, NC 28056, USA","(704) 824-7777","https://www.mazdaofgastonia.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales","","","https://maps.google.com/?cid=11359950398380747555",4.6,713,"Gastonia, NC"
"Dream Work Automotive","3925 Beasley Ln, Charlotte, NC 28206, USA","(980) 480-2101","http://www.dreamworkauto.com/","","","https://maps.google.com/?cid=17702797914215643573",4.6,706,"Charlotte, NC"
"Phelps Chevrolet, INC.","3325 S Memorial Dr, Greenville, NC 27834, USA","(252) 558-1726","https://www.phelps-chevrolet.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website","","","https://maps.google.com/?cid=8565004775506730746",4.6,695,"Greenville, NC"
"Cary Auto Sales","504 E Chatham St, Cary, NC 27511, USA","(919) 481-3311","http://www.caryautosale.com/","","","https://maps.google.com/?cid=17081178724618757423",4.6,693,"Cary, NC"
"Hillsborough Chrysler Dodge Jeep Ram","2000 NC-86, Hillsborough, NC 27278, USA","(984) 983-6252","https://hillsboroughcdjr.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website-link","","","https://maps.google.com/?cid=467058593710910650",4.6,679,"Chapel Hill, NC"
"Lee Nissan","4170-A Raleigh Rd Pkwy W, Wilson, NC 27896, USA","(252) 237-4400","http://www.leenissan.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing","","","https://maps.google.com/?cid=8972412962641159949",4.6,668,"Wilson, NC"
"Davenport Honda","In Davenport Autopark, 650 English Rd, Rocky Mount, NC 27804, USA","(252) 713-5150","https://www.davenporthonda.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb%20listing","","","https://maps.google.com/?cid=1723885797396338187",4.6,612,"Rocky Mount, NC"
"Atlas Automotive Sales","3715 Reynolda Rd, Winston-Salem, NC 27106, USA","(336) 924-8995","http://www.atlasautosales.com/","","","https://maps.google.com/?cid=15228082205777377480",4.6,564,"Winston-Salem, NC"
"Brown's Auto World","2634 Hope Mills Rd, Fayetteville, NC 28306, USA","(910) 307-7361","http://brownsautoworld.com/","brownsautoworld15@gmail.com","brownsautoworld15@gmail.com; 2219707@leadsprod.dealercenter.net","https://maps.google.com/?cid=562973378612411734",4.6,556,"Fayetteville, NC"
"Genesis of Cary","5000 Old Raleigh Rd, Cary, NC 27511, USA","(984) 465-2750","https://www.genesisofcary.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","sales@johnsongenesisofcary.edealerhub.com","sales@johnsongenesisofcary.edealerhub.com","https://maps.google.com/?cid=15763882484838037325",4.6,477,"Cary, NC"
"AutoRevolution Gastonia","4114 E Franklin Blvd, Gastonia, NC 28056, USA","(704) 879-4107","https://www.autorevolutionofgastonia.com/","","","https://maps.google.com/?cid=8580405946634170684",4.6,463,"Gastonia, NC"
"Bob's Bargain Center","2114 N Marine Blvd, Jacksonville, NC 28546, USA","(910) 938-2277","https://www.bobsbargaincenter.com/","","","https://maps.google.com/?cid=2847111958820949180",4.6,442,"Jacksonville, NC"
"Ramirez Automotive Sales & Service","3004 S Main St, High Point, NC 27263, USA","(336) 897-3010","http://ramirezautomotivenc.com/","","","https://maps.google.com/?cid=14653037505478449251",4.6,440,"High Point, NC"
"CAR BY U","4501 W Hwy 74, Monroe, NC 28110, USA","(704) 275-0900","http://carbyu.com/","","","https://maps.google.com/?cid=2148400230732694467",4.6,415,"Monroe, NC"
"Balkcum Auto","7718 Market St, Wilmington, NC 28411, USA","(910) 686-4755","http://www.balkcumauto.com/","","","https://maps.google.com/?cid=475507711463166036",4.6,398,"Wilmington, NC"
"Cash For Cars NC","1004 S Main St, Graham, NC 27253, USA","(336) 264-6487","http://www.cashforcarsnc.com/","","","https://maps.google.com/?cid=568113236955744438",4.6,377,"Burlington, NC"
"Ricks Used Cars Inc","2501 Randleman Rd, Greensboro, NC 27406, USA","(336) 272-0404","http://ricksusedcars.com/","","","https://maps.google.com/?cid=17052324034589300809",4.6,330,"Greensboro, NC"
"Medlin Mazda","1900 Tarboro St W, Wilson, NC 27893, USA","(252) 243-6106","https://www.medlinmazda.com/?utm_source=gmb&utm_medium=organic&utm_campaign=main","frank@medlincars.com","frank@medlincars.com","https://maps.google.com/?cid=16293288699937387489",4.6,262,"Wilson, NC"
"The Auto Finders","1603 S Miami Blvd, Durham, NC 27703, USA","(919) 957-0156","https://www.theautofinders.com/","info@theautofinders.com","info@theautofinders.com","https://maps.google.com/?cid=7736679106317513607",4.6,251,"Durham, NC"
"Prestige Preowned Inc","2054 N Church St, Burlington, NC 27217, USA","(919) 666-7242","https://www.prestigepreownedinc.com/","","","https://maps.google.com/?cid=17338429414126171467",4.6,240,"Burlington, NC"
"Benchmark Auto Sales: Raleigh South - Buy-Here, Pay-Here Alternative","480 US-70, Garner, NC 27529, USA","(919) 615-1350","https://www.benchmarkautosales.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=raleigh","sales@benchmarkautosales.com","sales@benchmarkautosales.com","https://maps.google.com/?cid=10869400339375634612",4.6,240,"Garner, NC"
"Nile Auto Sales","1501 W Gate City Blvd, Greensboro, NC 27403, USA","(336) 285-8444","http://www.nileautosalesnc.com/","","","https://maps.google.com/?cid=10449873454171554298",4.6,235,"Greensboro, NC"
"Select Auto of Charlotte","11405 E Independence Blvd, Matthews, NC 28105, USA","(704) 285-2404","http://www.selectautocharlotte.com/","","","https://maps.google.com/?cid=16215404305017242500",4.6,231,"Charlotte, NC"
"Auto Wholesale","6003 Market St, Wilmington, NC 28405, USA","(877) 955-2482","http://www.autowholesalenc.com/","","","https://maps.google.com/?cid=18142580239756108792",4.6,229,"Wilmington, NC"
"Driveway Motors","8929 E Independence Blvd, Matthews, NC 28105, USA","(704) 274-1748","http://www.drivewaymotor.com/","","","https://maps.google.com/?cid=15450316341798359399",4.6,228,"Matthews, NC"
"Parkway of Wilmington Used Cars","5810 Market St, Wilmington, NC 28405, USA","(910) 726-1975","http://parkwayofwilmington.com/","","","https://maps.google.com/?cid=16907821846231424895",4.6,220,"Wilmington, NC"
"Downtown Raleigh Auto Sales","1730 Capital Blvd, Raleigh, NC 27604, USA","(919) 670-1267","http://www.downtownraleighautosales.com/","","","https://maps.google.com/?cid=8963659161082653987",4.6,195,"Raleigh, NC"
"A & A Auto Sales","10022 Fayetteville Rd, Fuquay-Varina, NC 27526, USA","(919) 552-2388","https://www.aautosalesnc.com/","","","https://maps.google.com/?cid=10859896517555177102",4.6,192,"Fuquay-Varina, NC"
"Byblos Motors","827 S Church St, Burlington, NC 27215, USA","(336) 226-5050","https://www.byblosmotorsports.com/","team@latofonts.com","team@latofonts.com; anapbm@gmail.com; filler@godaddy.com","https://maps.google.com/?cid=7845643150886953896",4.6,178,"Burlington, NC"
"Speed Auto Inc","9832 Albemarle Rd, Charlotte, NC 28227, USA","(980) 949-8196","http://www.speedautoinc.com/","","","https://maps.google.com/?cid=7495425463107603078",4.6,177,"Mint Hill, NC"
"Real Steal Auto Sales Inc.","1986 Remount Rd, Gastonia, NC 28054, USA","(704) 671-2730","http://www.realstealauto.com/","","","https://maps.google.com/?cid=12046308620838251908",4.6,168,"Gastonia, NC"
"Autoworld of Winston-Salem","345 Peters Creek Pkwy, Winston-Salem, NC 27101, USA","(336) 773-0077","http://www.autoworldws.com/","","","https://maps.google.com/?cid=8767225380521614235",4.6,165,"Winston-Salem, NC"
"Oak Ridge Auto Sales","3410 Edgefield Ct, Greensboro, NC 27409, USA","(336) 605-3445","http://www.oakridgeautosales.com/","","","https://maps.google.com/?cid=1332989259540786586",4.6,164,"Greensboro, NC"
"Sanford Autopark","2516 Jefferson Davis Hwy, Sanford, NC 27330, USA","(919) 823-7030","http://www.sanfordautopark.com/","","","https://maps.google.com/?cid=9967921120507395086",4.6,158,"Sanford, NC"
"CarFellas of Wilmington","6624 Market St, Wilmington, NC 28405, USA","(910) 832-9270","http://carfellas.com/","","","https://maps.google.com/?cid=16226938845575529345",4.6,147,"Wilmington, NC"
"Eagle Motor Company","1105 Pamalee Dr, Fayetteville, NC 28303, USA","(910) 867-8585","http://www.eaglemotorcompany.net/","","","https://maps.google.com/?cid=17261571887080674541",4.6,143,"Fayetteville, NC"
"Lake Norman Auto Exchange","10901 Bailey Rd, Cornelius, NC 28031, USA","(980) 819-1792","http://www.lknautoexchange.com/","","","https://maps.google.com/?cid=14357032784224392014",4.6,143,"Huntersville, NC"
"Car Pros Of Lake Norman","320 Rolling Hill Rd, Mooresville, NC 28117, USA","(704) 202-9505","http://www.carproslkn.com/","","","https://maps.google.com/?cid=11608394850456097096",4.6,140,"Mooresville, NC"
"Swift Motors","5322 Fayetteville Rd #100, Raleigh, NC 27603, USA","(919) 859-5851","http://www.swiftmotorsnc.com/","","","https://maps.google.com/?cid=18145363479970767424",4.6,138,"Garner, NC"
"Silver State Imports of Asheville","9134 Boylston Hwy, Mills River, NC 28759, USA","(828) 595-2850","http://www.ssiasheville.com/","","","https://maps.google.com/?cid=8468639918111768885",4.6,128,"Asheville, NC"
"Patterson Auto Sales, Inc.","6412 Market St, Wilmington, NC 28405, USA","(910) 392-3576","https://patterson-autosales.com/","","","https://maps.google.com/?cid=16499892348467196778",4.6,123,"Wilmington, NC"
"Progress Auto Sales, LLC","2314 New Raleigh Hwy, Durham, NC 27703, USA","(919) 868-3381","http://www.progressautosales.com/","","","https://maps.google.com/?cid=17312755148425824739",4.6,113,"Durham, NC"
"Charlotte Auto Center","5007 Davidson Hwy, Concord, NC 28027, USA","(704) 392-3300","http://www.charlotteautocenter.com/","","","https://maps.google.com/?cid=3235716321414550310",4.6,94,"Concord, NC"
"City Imports Inc","8909 E Independence Blvd, Matthews, NC 28105, USA","(704) 808-9376","http://www.cityimports.net/","","","https://maps.google.com/?cid=8786552854357918125",4.6,81,"Matthews, NC"
"MNK Motorsports","1501 S Main St A, Kannapolis, NC 28081, USA","(704) 305-4260","https://www.mnkmotorsports.com/","","","https://maps.google.com/?cid=10271238275484232155",4.6,75,"Kannapolis, NC"
"Jones Auto Sales","4399 Thomasville Rd, Winston-Salem, NC 27107, USA","(336) 785-7620","http://www.jonesautosnc.com/","","","https://maps.google.com/?cid=5024983649005139406",4.6,73,"Winston-Salem, NC"
"Rare Rides Company","128 Innovation Dr, Statesville, NC 28677, USA","(980) 306-8100","https://www.rarerides.com/","info@rarerides.com","info@rarerides.com","https://maps.google.com/?cid=9269024203204310897",4.6,65,"Statesville, NC"
"Citycars Sales & Service","500 S Main St, Rolesville, NC 27571, USA","(919) 435-1294","http://citycarsnc.com/","","","https://maps.google.com/?cid=1266633837984407948",4.6,63,"Wake Forest, NC"
"Spriggs Auto Sales","1201 US-117, Goldsboro, NC 27530, USA","(919) 288-1646","http://www.spriggsautosales.com/","","","https://maps.google.com/?cid=752885139377343344",4.6,63,"Goldsboro, NC"
"LR Auto Sales Of NC","941 Lenoir Rhyne Blvd SE, Hickory, NC 28602, USA","(828) 855-3322","http://www.lrautosalesnc.com/","","","https://maps.google.com/?cid=6376874624893360459",4.6,59,"Hickory, NC"
"America Auto Sale","2912 Jefferson Davis Hwy, Sanford, NC 27332, USA","(919) 891-9199","https://americaautosalenc.com/","","","https://maps.google.com/?cid=3786990549996495114",4.6,57,"Sanford, NC"
"55 Auto Group of Apex LLC","3337 Air Park Rd, Fuquay-Varina, NC 27526, USA","(919) 372-8021","http://www.55autogroupapexnc.com/","55autoapexnc@gmail.com","55autoapexnc@gmail.com","https://maps.google.com/?cid=12035519075918581673",4.6,48,"Apex, NC"
"Homsi Auto","1905 S Cannon Blvd, Kannapolis, NC 28083, USA","(980) 316-1206","https://www.homsiauto.com/","","","https://maps.google.com/?cid=14212594116007363720",4.6,40,"Kannapolis, NC"
"No Hassle Auto","1204 S Church St, Rocky Mount, NC 27803, USA","(252) 442-1600","https://no-hassle-auto.ueniweb.com/","clanton959@aol.com","clanton959@aol.com","https://maps.google.com/?cid=5689301867297487773",4.6,36,"Rocky Mount, NC"
